no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,tinygbdt_forestsize
15.0,200.0,7.0,10.0,120.0,120.0,4149.0,12240.0,0.976,0.000976562,0.00195312,64000.0
15.0,200.0,7.0,15.0,167.0,215.0,6167.0,22880.0,0.9944615384615385,0.000976562,0.00195312,64000.0
15.0,200.0,7.0,18.0,136.0,260.0,6339.0,27920.0,1.0,0.000976562,0.00195312,64000.0
20.0,200.0,7.0,16.0,163.0,154.0,5653.0,15648.0,0.9883076923076923,0.000976562,0.00195312,64000.0
20.0,200.0,7.0,16.0,237.0,287.0,8527.0,30544.0,1.0,0.000976562,0.00195312,64000.0
20.0,200.0,7.0,18.0,192.0,350.0,8351.0,37600.0,1.0,0.000976562,0.00195312,64000.0
30.0,200.0,7.0,16.0,214.0,204.0,7353.0,20448.0,0.9883076923076923,0.000976562,0.00195312,64000.0
30.0,200.0,7.0,17.0,392.0,440.0,13783.0,46880.0,1.0,0.000976562,0.00195312,64000.0
30.0,200.0,7.0,18.0,324.0,528.0,12891.0,56736.0,1.0,0.000976562,0.00195312,64000.0
40.0,200.0,7.0,18.0,274.0,258.0,9454.0,25696.0,0.9938461538461538,0.000976562,0.00195312,64000.0
40.0,200.0,7.0,18.0,527.0,572.0,18381.0,60864.0,1.0,0.000976562,0.00195312,64000.0
40.0,200.0,7.0,18.0,453.0,679.0,17241.0,72848.0,1.0,0.000976562,0.00195312,64000.0
50.0,200.0,7.0,19.0,329.0,310.0,11318.0,30720.0,0.9944615384615385,0.000976562,0.00195312,64000.0
50.0,200.0,7.0,18.0,601.0,646.0,20898.0,68352.0,1.0,0.000976562,0.00195312,64000.0
50.0,200.0,7.0,18.0,548.0,773.0,20586.0,82576.0,1.0,0.000976562,0.00195312,64000.0
100.0,200.0,7.0,20.0,594.0,564.0,20308.0,55168.0,1.0,0.000976562,0.00195312,64000.0
65.0,200.0,7.0,18.0,695.0,737.0,24090.0,77344.0,1.0,0.000976562,0.00195312,64000.0
66.0,200.0,7.0,18.0,620.0,843.0,23037.0,89136.0,1.0,0.000976562,0.00195312,64000.0
107.0,200.0,7.0,20.0,631.0,600.0,21575.0,58640.0,1.0,0.000976562,0.00195312,64000.0
65.0,200.0,7.0,18.0,695.0,737.0,24090.0,77344.0,1.0,0.000976562,0.00195312,64000.0
66.0,200.0,7.0,18.0,620.0,843.0,23037.0,89136.0,1.0,0.000976562,0.00195312,64000.0
1.0,200.0,7.0,8.0,13.0,8.0,538.0,816.0,0.9513846153846154,0.000976562,0.00390625,64000.0
1.0,200.0,7.0,13.0,20.0,14.0,993.0,1488.0,0.9766153846153847,0.000976562,0.00390625,64000.0
1.0,200.0,7.0,14.0,23.0,17.0,1774.0,1824.0,0.9969230769230769,0.000976562,0.00390625,64000.0
2.0,200.0,7.0,8.0,19.0,16.0,745.0,1632.0,0.9513846153846154,0.000976562,0.00390625,64000.0
2.0,200.0,7.0,14.0,31.0,28.0,1400.0,2976.0,0.9895384615384616,0.000976562,0.00390625,64000.0
2.0,200.0,7.0,14.0,29.0,34.0,2110.0,3648.0,0.9969230769230769,0.000976562,0.00390625,64000.0
3.0,200.0,7.0,8.0,25.0,24.0,952.0,2448.0,0.9513846153846154,0.000976562,0.00390625,64000.0
3.0,200.0,7.0,14.0,43.0,43.0,1850.0,4576.0,0.9895384615384616,0.000976562,0.00390625,64000.0
3.0,200.0,7.0,14.0,34.0,51.0,2414.0,5472.0,0.9969230769230769,0.000976562,0.00390625,64000.0
4.0,200.0,7.0,8.0,32.0,32.0,1183.0,3264.0,0.9513846153846154,0.000976562,0.00390625,64000.0
4.0,200.0,7.0,14.0,52.0,57.0,2184.0,6064.0,0.9895384615384616,0.000976562,0.00390625,64000.0
4.0,200.0,7.0,14.0,40.0,68.0,2622.0,7296.0,0.9969230769230769,0.000976562,0.00390625,64000.0
5.0,200.0,7.0,8.0,38.0,40.0,1382.0,4080.0,0.9501538461538461,0.000976562,0.00390625,64000.0
5.0,200.0,7.0,14.0,62.0,72.0,2520.0,7664.0,0.992,0.000976562,0.00390625,64000.0
5.0,200.0,7.0,14.0,46.0,85.0,2830.0,9120.0,0.9969230769230769,0.000976562,0.00390625,64000.0
6.0,200.0,7.0,8.0,44.0,48.0,1589.0,4896.0,0.9501538461538461,0.000976562,0.00390625,64000.0
6.0,200.0,7.0,14.0,71.0,86.0,2822.0,9152.0,0.992,0.000976562,0.00390625,64000.0
6.0,200.0,7.0,14.0,52.0,102.0,3166.0,10944.0,0.9969230769230769,0.000976562,0.00390625,64000.0
7.0,200.0,7.0,8.0,50.0,56.0,1788.0,5712.0,0.9501538461538461,0.000976562,0.00390625,64000.0
7.0,200.0,7.0,14.0,81.0,101.0,3158.0,10752.0,0.992,0.000976562,0.00390625,64000.0
7.0,200.0,7.0,15.0,63.0,120.0,3571.0,12880.0,0.9969230769230769,0.000976562,0.00390625,64000.0
8.0,200.0,7.0,8.0,60.0,64.0,2134.0,6528.0,0.9778461538461538,0.000976562,0.00390625,64000.0
8.0,200.0,7.0,14.0,90.0,115.0,3492.0,12240.0,0.992,0.000976562,0.00390625,64000.0
8.0,200.0,7.0,15.0,71.0,137.0,3845.0,14704.0,0.9969230769230769,0.000976562,0.00390625,64000.0
9.0,200.0,7.0,8.0,68.0,72.0,2400.0,7344.0,0.9778461538461538,0.000976562,0.00390625,64000.0
9.0,200.0,7.0,14.0,100.0,130.0,3828.0,13840.0,0.992,0.000976562,0.00390625,64000.0
9.0,200.0,7.0,15.0,79.0,154.0,4119.0,16528.0,0.9969230769230769,0.000976562,0.00390625,64000.0
10.0,200.0,7.0,8.0,76.0,80.0,2674.0,8160.0,0.9778461538461538,0.000976562,0.00390625,64000.0
